id,province,provinceEn,district,districtEn,subdistrict,subdistrictEn,postalCode,provinceSlug,districtSlug,subdistrictSlug
3091,บุรีรัมย์,Buri Ram,สตึก,Satuek,เมืองแก,Mueang Kae,31150,buri-ram,satuek,mueang-kae
3092,บุรีรัมย์,Buri Ram,สตึก,Satuek,ร่อนทอง,Ron Thong,31150,buri-ram,satuek,ron-thong
3093,บุรีรัมย์,Buri Ram,สตึก,Satuek,สตึก,Satuek,31150,buri-ram,satuek,satuek
3094,บุรีรัมย์,Buri Ram,สตึก,Satuek,สนามชัย,Sanam Chai,31150,buri-ram,satuek,sanam-chai
3095,บุรีรัมย์,Buri Ram,สตึก,Satuek,สะแก,Sakae,31150,buri-ram,satuek,sakae
3096,บุรีรัมย์,Buri Ram,สตึก,Satuek,หนองใหญ่,Nong Yai,31150,buri-ram,satuek,nong-yai
3097,บุรีรัมย์,Buri Ram,หนองกี่,Nong Ki,โคกสว่าง,Khok Sawang,31210,buri-ram,nong-ki,khok-sawang
3098,บุรีรัมย์,Buri Ram,หนองกี่,Nong Ki,โคกสูง,Khok Sung,31210,buri-ram,nong-ki,khok-sung
3099,บุรีรัมย์,Buri Ram,หนองกี่,Nong Ki,ดอนอะราง,Don Arang,31210,buri-ram,nong-ki,don-arang
3100,บุรีรัมย์,Buri Ram,หนองกี่,Nong Ki,ท่าโพธิ์ชัย,Tha Pho Chai,31210,buri-ram,nong-ki,tha-pho-chai
3101,บุรีรัมย์,Buri Ram,หนองกี่,Nong Ki,ทุ่งกระตาดพัฒนา,Thung Kratat Phatthana,31210,buri-ram,nong-ki,thung-kratat-phatthana
3102,บุรีรัมย์,Buri Ram,หนองกี่,Nong Ki,ทุ่งกระเต็น,Thung Kraten,31210,buri-ram,nong-ki,thung-kraten
3103,บุรีรัมย์,Buri Ram,หนองกี่,Nong Ki,บุกระสัง,Bu Krasang,31210,buri-ram,nong-ki,bu-krasang
3104,บุรีรัมย์,Buri Ram,หนองกี่,Nong Ki,เมืองไผ่,Mueang Phai,31210,buri-ram,nong-ki,mueang-phai
3105,บุรีรัมย์,Buri Ram,หนองกี่,Nong Ki,เย้ยปราสาท,Yoei Prasat,31210,buri-ram,nong-ki,yoei-prasat
3106,บุรีรัมย์,Buri Ram,หนองกี่,Nong Ki,หนองกี่,Nong Ki,31210,buri-ram,nong-ki,nong-ki
3107,บุรีรัมย์,Buri Ram,หนองหงส์,Nong Hong,ไทยสามัคคี,Thai Samakkhi,31240,buri-ram,nong-hong,thai-samakkhi
3108,บุรีรัมย์,Buri Ram,หนองหงส์,Nong Hong,เมืองฝ้าย,Mueang Fai,31240,buri-ram,nong-hong,mueang-fai
3109,บุรีรัมย์,Buri Ram,หนองหงส์,Nong Hong,สระแก้ว,Sa Kaeo,31240,buri-ram,nong-hong,sa-kaeo
3110,บุรีรัมย์,Buri Ram,หนองหงส์,Nong Hong,สระทอง,Sa Thong,31240,buri-ram,nong-hong,sa-thong
3111,บุรีรัมย์,Buri Ram,หนองหงส์,Nong Hong,เสาเดียว,Sao Diao,31240,buri-ram,nong-hong,sao-diao
3112,บุรีรัมย์,Buri Ram,หนองหงส์,Nong Hong,หนองชัยศรี,Nong Chai Si,31240,buri-ram,nong-hong,nong-chai-si
3113,บุรีรัมย์,Buri Ram,หนองหงส์,Nong Hong,ห้วยหิน,Huai Hin,31240,buri-ram,nong-hong,huai-hin
3114,บุรีรัมย์,Buri Ram,ห้วยราช,Huai Rat,โคกเหล็ก,Khok Lek,31000,buri-ram,huai-rat,khok-lek
3115,บุรีรัมย์,Buri Ram,ห้วยราช,Huai Rat,ตาเสา,Ta Sao,31000,buri-ram,huai-rat,ta-sao
3116,บุรีรัมย์,Buri Ram,ห้วยราช,Huai Rat,บ้านตะโก,Ban Tako,31000,buri-ram,huai-rat,ban-tako
3117,บุรีรัมย์,Buri Ram,ห้วยราช,Huai Rat,เมืองโพธิ์,Mueang Pho,31000,buri-ram,huai-rat,mueang-pho
3118,บุรีรัมย์,Buri Ram,ห้วยราช,Huai Rat,สนวน,Sanuan,31000,buri-ram,huai-rat,sanuan
3119,บุรีรัมย์,Buri Ram,ห้วยราช,Huai Rat,สามแวง,Sam Waeng,31000,buri-ram,huai-rat,sam-waeng
3120,บุรีรัมย์,Buri Ram,ห้วยราช,Huai Rat,ห้วยราช,Huai Rat,31000,buri-ram,huai-rat,huai-rat
3121,บุรีรัมย์,Buri Ram,ห้วยราช,Huai Rat,ห้วยราชา,Huai Racha,31000,buri-ram,huai-rat,huai-racha
3122,ปทุมธานี,Pathum Thani,คลองหลวง,Khlong Luang,คลองเจ็ด,Khlong Chet,12120,pathum-thani,khlong-luang,khlong-chet
3123,ปทุมธานี,Pathum Thani,คลองหลวง,Khlong Luang,คลองสอง,Khlong Song,12120,pathum-thani,khlong-luang,khlong-song
3124,ปทุมธานี,Pathum Thani,คลองหลวง,Khlong Luang,คลองสาม,Khlong Sam,12120,pathum-thani,khlong-luang,khlong-sam
3125,ปทุมธานี,Pathum Thani,คลองหลวง,Khlong Luang,คลองสี่,Khlong Si,12120,pathum-thani,khlong-luang,khlong-si
3126,ปทุมธานี,Pathum Thani,คลองหลวง,Khlong Luang,คลองหก,Khlong Hok,12110,pathum-thani,khlong-luang,khlong-hok
3127,ปทุมธานี,Pathum Thani,คลองหลวง,Khlong Luang,คลองหก,Khlong Hok,12120,pathum-thani,khlong-luang,khlong-hok
3128,ปทุมธานี,Pathum Thani,คลองหลวง,Khlong Luang,คลองหนึ่ง,Khlong Nueng,12120,pathum-thani,khlong-luang,khlong-nueng
3129,ปทุมธานี,Pathum Thani,คลองหลวง,Khlong Luang,คลองหนึ่ง,Khlong Nueng,12121,pathum-thani,khlong-luang,khlong-nueng
3130,ปทุมธานี,Pathum Thani,คลองหลวง,Khlong Luang,คลองหนึ่ง,Khlong Nueng,13180,pathum-thani,khlong-luang,khlong-nueng
3131,ปทุมธานี,Pathum Thani,คลองหลวง,Khlong Luang,คลองห้า,Khlong Ha,12110,pathum-thani,khlong-luang,khlong-ha
3132,ปทุมธานี,Pathum Thani,คลองหลวง,Khlong Luang,คลองห้า,Khlong Ha,12120,pathum-thani,khlong-luang,khlong-ha
3133,ปทุมธานี,Pathum Thani,ธัญบุรี,Thanyaburi,บึงน้ำรักษ์,Bueng Nam Rak,12110,pathum-thani,thanyaburi,bueng-nam-rak
3134,ปทุมธานี,Pathum Thani,ธัญบุรี,Thanyaburi,บึงยี่โถ,Bueng Yitho,12130,pathum-thani,thanyaburi,bueng-yitho
3135,ปทุมธานี,Pathum Thani,ธัญบุรี,Thanyaburi,บึงสนั่น,Bueng Sanan,12110,pathum-thani,thanyaburi,bueng-sanan
3136,ปทุมธานี,Pathum Thani,ธัญบุรี,Thanyaburi,ประชาธิปัตย์,Prachathipat,12130,pathum-thani,thanyaburi,prachathipat
3137,ปทุมธานี,Pathum Thani,ธัญบุรี,Thanyaburi,รังสิต,Rangsit,12110,pathum-thani,thanyaburi,rangsit
3138,ปทุมธานี,Pathum Thani,ธัญบุรี,Thanyaburi,ลำผักกูด,Lam Phak Kut,12110,pathum-thani,thanyaburi,lam-phak-kut
3139,ปทุมธานี,Pathum Thani,เมืองปทุมธานี,Mueang Pathum Thani,บางกะดี,Bang Kadi,12000,pathum-thani,mueang-pathum-thani,bang-kadi
3140,ปทุมธานี,Pathum Thani,เมืองปทุมธานี,Mueang Pathum Thani,บางขะแยง,Bang Khayaeng,12000,pathum-thani,mueang-pathum-thani,bang-khayaeng
3141,ปทุมธานี,Pathum Thani,เมืองปทุมธานี,Mueang Pathum Thani,บางคูวัด,Bang Khu Wat,12000,pathum-thani,mueang-pathum-thani,bang-khu-wat
3142,ปทุมธานี,Pathum Thani,เมืองปทุมธานี,Mueang Pathum Thani,บางเดื่อ,Bang Duea,12000,pathum-thani,mueang-pathum-thani,bang-duea
3143,ปทุมธานี,Pathum Thani,เมืองปทุมธานี,Mueang Pathum Thani,บางปรอก,Bang Prok,12000,pathum-thani,mueang-pathum-thani,bang-prok
3144,ปทุมธานี,Pathum Thani,เมืองปทุมธานี,Mueang Pathum Thani,บางพูด,Bang Phut,12000,pathum-thani,mueang-pathum-thani,bang-phut
3145,ปทุมธานี,Pathum Thani,เมืองปทุมธานี,Mueang Pathum Thani,บางพูน,Bang Phun,12000,pathum-thani,mueang-pathum-thani,bang-phun
3146,ปทุมธานี,Pathum Thani,เมืองปทุมธานี,Mueang Pathum Thani,บางหลวง,Bang Luang,12000,pathum-thani,mueang-pathum-thani,bang-luang
3147,ปทุมธานี,Pathum Thani,เมืองปทุมธานี,Mueang Pathum Thani,บ้านกระแชง,Ban Krachaeng,12000,pathum-thani,mueang-pathum-thani,ban-krachaeng
3148,ปทุมธานี,Pathum Thani,เมืองปทุมธานี,Mueang Pathum Thani,บ้านกลาง,Ban Klang,12000,pathum-thani,mueang-pathum-thani,ban-klang
3149,ปทุมธานี,Pathum Thani,เมืองปทุมธานี,Mueang Pathum Thani,บ้านฉาง,Ban Chang,12000,pathum-thani,mueang-pathum-thani,ban-chang
3150,ปทุมธานี,Pathum Thani,เมืองปทุมธานี,Mueang Pathum Thani,บ้านใหม่,Ban Mai,12000,pathum-thani,mueang-pathum-thani,ban-mai
3151,ปทุมธานี,Pathum Thani,เมืองปทุมธานี,Mueang Pathum Thani,สวนพริกไทย,Suan Phrik Thai,12000,pathum-thani,mueang-pathum-thani,suan-phrik-thai
3152,ปทุมธานี,Pathum Thani,เมืองปทุมธานี,Mueang Pathum Thani,หลักหก,Lak Hok,12000,pathum-thani,mueang-pathum-thani,lak-hok
3153,ปทุมธานี,Pathum Thani,ลาดหลุมแก้ว,Lat Lum Kaeo,คลองพระอุดม,Khlong Phra Udom,12140,pathum-thani,lat-lum-kaeo,khlong-phra-udom
3154,ปทุมธานี,Pathum Thani,ลาดหลุมแก้ว,Lat Lum Kaeo,คูขวาง,Khu Khwang,12140,pathum-thani,lat-lum-kaeo,khu-khwang
3155,ปทุมธานี,Pathum Thani,ลาดหลุมแก้ว,Lat Lum Kaeo,คูบางหลวง,Khu Bang Luang,12140,pathum-thani,lat-lum-kaeo,khu-bang-luang
3156,ปทุมธานี,Pathum Thani,ลาดหลุมแก้ว,Lat Lum Kaeo,บ่อเงิน,Bo Ngoen,12140,pathum-thani,lat-lum-kaeo,bo-ngoen
3157,ปทุมธานี,Pathum Thani,ลาดหลุมแก้ว,Lat Lum Kaeo,ระแหง,Rahaeng,12140,pathum-thani,lat-lum-kaeo,rahaeng
3158,ปทุมธานี,Pathum Thani,ลาดหลุมแก้ว,Lat Lum Kaeo,ลาดหลุมแก้ว,Lat Lum Kaeo,12140,pathum-thani,lat-lum-kaeo,lat-lum-kaeo
3159,ปทุมธานี,Pathum Thani,ลาดหลุมแก้ว,Lat Lum Kaeo,หน้าไม้,Na Mai,12140,pathum-thani,lat-lum-kaeo,na-mai
3160,ปทุมธานี,Pathum Thani,ลำลูกกา,Lam Luk Ka,คูคต,Khu Khot,12130,pathum-thani,lam-luk-ka,khu-khot
3161,ปทุมธานี,Pathum Thani,ลำลูกกา,Lam Luk Ka,บึงคอไห,Bueng Kho Hai,12150,pathum-thani,lam-luk-ka,bueng-kho-hai
3162,ปทุมธานี,Pathum Thani,ลำลูกกา,Lam Luk Ka,บึงคำพร้อย,Bueng Kham Phroi,12150,pathum-thani,lam-luk-ka,bueng-kham-phroi
3163,ปทุมธานี,Pathum Thani,ลำลูกกา,Lam Luk Ka,บึงทองหลาง,Bueng Thonglang,12150,pathum-thani,lam-luk-ka,bueng-thonglang
3164,ปทุมธานี,Pathum Thani,ลำลูกกา,Lam Luk Ka,พืชอุดม,Phuet Udom,12150,pathum-thani,lam-luk-ka,phuet-udom
3165,ปทุมธานี,Pathum Thani,ลำลูกกา,Lam Luk Ka,ลาดสวาย,Lat Sawai,12150,pathum-thani,lam-luk-ka,lat-sawai
3166,ปทุมธานี,Pathum Thani,ลำลูกกา,Lam Luk Ka,ลำไทร,Lam Sai,12150,pathum-thani,lam-luk-ka,lam-sai
3167,ปทุมธานี,Pathum Thani,ลำลูกกา,Lam Luk Ka,ลำลูกกา,Lum Luk Ka,12150,pathum-thani,lam-luk-ka,lum-luk-ka
3168,ปทุมธานี,Pathum Thani,สามโคก,Sam Khok,กระแชง,Krachaeng,12160,pathum-thani,sam-khok,krachaeng
3169,ปทุมธานี,Pathum Thani,สามโคก,Sam Khok,คลองควาย,Khlong Khwai,12160,pathum-thani,sam-khok,khlong-khwai
3170,ปทุมธานี,Pathum Thani,สามโคก,Sam Khok,เชียงรากน้อย,Chiang Rak Noi,12160,pathum-thani,sam-khok,chiang-rak-noi
3171,ปทุมธานี,Pathum Thani,สามโคก,Sam Khok,เชียงรากใหญ่,Chiang Rak Yai,12160,pathum-thani,sam-khok,chiang-rak-yai
3172,ปทุมธานี,Pathum Thani,สามโคก,Sam Khok,ท้ายเกาะ,Thai Ko,12160,pathum-thani,sam-khok,thai-ko
3173,ปทุมธานี,Pathum Thani,สามโคก,Sam Khok,บางกระบือ,Bang Krabue,12160,pathum-thani,sam-khok,bang-krabue
3174,ปทุมธานี,Pathum Thani,สามโคก,Sam Khok,บางเตย,Bang Toei,12160,pathum-thani,sam-khok,bang-toei
3175,ปทุมธานี,Pathum Thani,สามโคก,Sam Khok,บางโพธิ์เหนือ,Bang Pho Nuea,12160,pathum-thani,sam-khok,bang-pho-nuea
3176,ปทุมธานี,Pathum Thani,สามโคก,Sam Khok,บ้านงิ้ว,Ban Ngio,12160,pathum-thani,sam-khok,ban-ngio
3177,ปทุมธานี,Pathum Thani,สามโคก,Sam Khok,บ้านปทุม,Ban Pathum,12160,pathum-thani,sam-khok,ban-pathum
3178,ปทุมธานี,Pathum Thani,สามโคก,Sam Khok,สามโคก,Sam Khok,12160,pathum-thani,sam-khok,sam-khok
3179,ปทุมธานี,Pathum Thani,หนองเสือ,Nong Suea,นพรัตน์,Noppharat,12170,pathum-thani,nong-suea,noppharat
3180,ปทุมธานี,Pathum Thani,หนองเสือ,Nong Suea,บึงกาสาม,Bueng Ka Sam,12170,pathum-thani,nong-suea,bueng-ka-sam
3181,ปทุมธานี,Pathum Thani,หนองเสือ,Nong Suea,บึงชำอ้อ,Bueng Cham O,12170,pathum-thani,nong-suea,bueng-cham-o
3182,ปทุมธานี,Pathum Thani,หนองเสือ,Nong Suea,บึงบอน,Bueng Bon,12170,pathum-thani,nong-suea,bueng-bon
3183,ปทุมธานี,Pathum Thani,หนองเสือ,Nong Suea,บึงบา,Bueng Ba,12170,pathum-thani,nong-suea,bueng-ba
3184,ปทุมธานี,Pathum Thani,หนองเสือ,Nong Suea,ศาลาครุ,Sala Khru,12170,pathum-thani,nong-suea,sala-khru
3185,ปทุมธานี,Pathum Thani,หนองเสือ,Nong Suea,หนองสามวัง,Nong Sam Wang,12170,pathum-thani,nong-suea,nong-sam-wang
3186,ประจวบคีรีขันธ์,Prachuap Khiri Khan,กุยบุรี,Kui Buri,กุยบุรี,Kui Buri,77150,prachuap-khiri-khan,kui-buri,kui-buri
3187,ประจวบคีรีขันธ์,Prachuap Khiri Khan,กุยบุรี,Kui Buri,กุยเหนือ,Kui Nuea,77150,prachuap-khiri-khan,kui-buri,kui-nuea
3188,ประจวบคีรีขันธ์,Prachuap Khiri Khan,กุยบุรี,Kui Buri,เขาแดง,Khao Daeng,77150,prachuap-khiri-khan,kui-buri,khao-daeng
3189,ประจวบคีรีขันธ์,Prachuap Khiri Khan,กุยบุรี,Kui Buri,ดอนยายหนู,Don Yai Nu,77150,prachuap-khiri-khan,kui-buri,don-yai-nu
3190,ประจวบคีรีขันธ์,Prachuap Khiri Khan,กุยบุรี,Kui Buri,สามกระทาย,Sam Krathai,77150,prachuap-khiri-khan,kui-buri,sam-krathai
3191,ประจวบคีรีขันธ์,Prachuap Khiri Khan,กุยบุรี,Kui Buri,หาดขาม,Hat Kham,77150,prachuap-khiri-khan,kui-buri,hat-kham
3192,ประจวบคีรีขันธ์,Prachuap Khiri Khan,ทับสะแก,Thap Sakae,เขาล้าน,Khao Lan,77130,prachuap-khiri-khan,thap-sakae,khao-lan
3193,ประจวบคีรีขันธ์,Prachuap Khiri Khan,ทับสะแก,Thap Sakae,ทับสะแก,Thap Sakae,77130,prachuap-khiri-khan,thap-sakae,thap-sakae
3194,ประจวบคีรีขันธ์,Prachuap Khiri Khan,ทับสะแก,Thap Sakae,นาหูกวาง,Na Hu Kwang,77130,prachuap-khiri-khan,thap-sakae,na-hu-kwang
3195,ประจวบคีรีขันธ์,Prachuap Khiri Khan,ทับสะแก,Thap Sakae,แสงอรุณ,Saeng Arun,77130,prachuap-khiri-khan,thap-sakae,saeng-arun
3196,ประจวบคีรีขันธ์,Prachuap Khiri Khan,ทับสะแก,Thap Sakae,ห้วยยาง,Huai Yang,77130,prachuap-khiri-khan,thap-sakae,huai-yang
3197,ประจวบคีรีขันธ์,Prachuap Khiri Khan,ทับสะแก,Thap Sakae,อ่างทอง,Ang Thong,77130,prachuap-khiri-khan,thap-sakae,ang-thong
3198,ประจวบคีรีขันธ์,Prachuap Khiri Khan,บางสะพาน,Bang Saphan,กำเนิดนพคุณ,Kamnoet Nopphakhun,77140,prachuap-khiri-khan,bang-saphan,kamnoet-nopphakhun
3199,ประจวบคีรีขันธ์,Prachuap Khiri Khan,บางสะพาน,Bang Saphan,ชัยเกษม,Chai Kasem,77190,prachuap-khiri-khan,bang-saphan,chai-kasem
3200,ประจวบคีรีขันธ์,Prachuap Khiri Khan,บางสะพาน,Bang Saphan,ทองมงคล,Thong Mongkhon,77230,prachuap-khiri-khan,bang-saphan,thong-mongkhon
3201,ประจวบคีรีขันธ์,Prachuap Khiri Khan,บางสะพาน,Bang Saphan,ธงชัย,Thong Chai,77190,prachuap-khiri-khan,bang-saphan,thong-chai
3202,ประจวบคีรีขันธ์,Prachuap Khiri Khan,บางสะพาน,Bang Saphan,พงศ์ประศาสน์,Phong Prasat,77140,prachuap-khiri-khan,bang-saphan,phong-prasat
