id	districtId	name	nameEn	slug
3625	475	แม่กา	Mae Ka	mae-ka
3626	475	แม่ต๋ำ	Mae Tam	mae-tam
3627	475	แม่นาเรือ	Mae Na Ruea	mae-na-ruea
3628	475	แม่ปืม	Mae Puem	mae-puem
3629	475	แม่ใส	Mae Sai	mae-sai
3630	475	เวียง	Wiang	wiang
3631	475	สันป่าม่วง	San Pa Muang	san-pa-muang
3632	476	เจริญราษฎร์	Charoen Rat	charoen-rat
3633	476	บ้านเหล่า	Ban Lao	ban-lao
3634	476	ป่าแฝก	Pa Faek	pa-faek
3635	476	แม่ใจ	Mae Chai	mae-chai
3636	476	แม่สุก	Mae Suk	mae-suk
3637	476	ศรีถ้อย	Si Thoi	si-thoi
3638	477	กะปง	Kapong	kapong
3639	477	ท่านา	Tha Na	tha-na
3640	477	รมณีย์	Rommani	rommani
3641	477	เหมาะ	Mo	mo
3642	477	เหล	Le	le
3643	478	เกาะยาวน้อย	Ko Yao Noi	ko-yao-noi
3644	478	เกาะยาวใหญ่	Ko yao Yai	ko-yao-yai
3645	478	พรุใน	Phru Nai	phru-nai
3646	479	เกาะพระทอง	Ko Phra Thong	ko-phra-thong
3647	479	คุระ	Khura	khura
3648	479	บางวัน	Bang Wan	bang-wan
3649	479	แม่นางขาว	Mae Nang Khao	mae-nang-khao
3650	480	กระโสม	Krasom	krasom
3651	480	กะไหล	Kalai	kalai
3652	480	คลองเคียน	Khlong Khian	khlong-khian
3653	480	โคกกลอย	Khok Kloi	khok-kloi
3654	480	ถ้ำ	Tham	tham
3655	480	ท่าอยู่	Tha Yu	tha-yu
3656	480	หล่อยูง	Lo Yung	lo-yung
3657	481	เกาะคอเขา	Ko Kho Khao	ko-kho-khao
3658	481	คึกคัก	Khuekkhak	khuekkhak
3659	481	โคกเคียน	Khok Khian	khok-khian
3660	481	ตะกั่วป่า	Takua Pa	takua-pa
3661	481	ตำตัว	Tam Tua	tam-tua
3662	481	บางไทร	Bang Sai	bang-sai
3663	481	บางนายสี	Bang Nai Si	bang-nai-si
3664	481	บางม่วง	Bang Muang	bang-muang
3665	482	โคกเจริญ	Khok Charoen	khok-charoen
3666	482	ถ้ำทองหลาง	Tham Thonglang	tham-thonglang
3667	482	ทับปุด	Thap Put	thap-put
3668	482	บ่อแสน	Bo Saen	bo-saen
3669	482	บางเหรียง	Bang Riang	bang-riang
3670	482	มะรุ่ย	Marui	marui
3671	483	ท้ายเหมือง	Thai Mueang	thai-mueang
3672	483	ทุ่งมะพร้าว	Thung Maphrao	thung-maphrao
3673	483	นาเตย	Na Toei	na-toei
3674	483	บางทอง	Bang Thong	bang-thong
3675	483	ลำแก่น	Lam Kaen	lam-kaen
3676	483	ลำภี	Lam Phi	lam-phi
3677	484	เกาะปันหยี	Ko Panyi	ko-panyi
3678	484	ตากแดด	Tak Daet	tak-daet
3679	484	ถ้ำน้ำผุด	Tham Nam Phut	tham-nam-phut
3680	484	ท้ายช้าง	Thai Chang	thai-chang
3681	484	ทุ่งคาโงก	Thung Kha Ngok	thung-kha-ngok
3682	484	นบปริง	Nop Pring	nop-pring
3683	484	บางเตย	Bang Toei	bang-toei
3684	484	ป่ากอ	Pa Ko	pa-ko
3685	484	สองแพรก	Song Phraek	song-phraek
3686	485	กงหรา	Kong Ra	kong-ra
3687	485	คลองเฉลิม	Khlong Chaloem	khlong-chaloem
3688	485	คลองทรายขาว	Khlong Sai Khao	khlong-sai-khao
3689	485	ชะรัด	Charat	charat
3690	485	สมหวัง	Som Wang	som-wang
3691	486	เขาชัยสน	Khao Chaison	khao-chaison
3692	486	ควนขนุน	Khuan Khanun	khuan-khanun
3693	486	โคกม่วง	Khok Muang	khok-muang
3694	486	จองถนน	Chong Thanon	chong-thanon
3695	486	หานโพธิ์	Han Pho	han-pho
3696	487	ควนขนุน	Khuan Khanun	khuan-khanun
3697	487	ชะมวง	Chamuang	chamuang
3698	487	ดอนทราย	Don Sai	don-sai
3699	487	โตนดด้วน	Tanot Duan	tanot-duan
3700	487	ทะเลน้อย	Thale Noi	thale-noi
3701	487	นาขยาด	Na Khayat	na-khayat
3702	487	ปันแต	Pan Tae	pan-tae
3703	487	พนมวังก์	Phanom Wang	phanom-wang
3704	487	พนางตุง	Phanang Tung	phanang-tung
3705	487	แพรกหา	Phraek Ha	phraek-ha
3706	487	มะกอกเหนือ	Makok Nuea	makok-nuea
3707	487	แหลมโตนด	Laem Tanot	laem-tanot
3708	488	คลองใหญ่	Khlong Yai	khlong-yai
3709	488	ตะโหมด	Tamot	tamot
3710	488	แม่ขรี	Mae Khari	mae-khari
3711	489	โคกสัก	Khok Sak	khok-sak
3712	489	ท่ามะเดื่อ	Tha Maduea	tha-maduea
3713	489	นาปะขอ	Na Pakho	na-pakho
3714	490	เกาะนางคำ	Ko Nang Kham	ko-nang-kham
3715	490	เกาะหมาก	Ko Mak	ko-mak
3716	490	ดอนทราย	Don Sai	don-sai
3717	490	ดอนประดู่	Don Pradu	don-pradu
3718	490	ปากพะยูน	Pak Phayun	pak-phayun
3719	490	ฝาละมี	Falami	falami
3720	490	หารเทา	Han Thao	han-thao
3721	491	โคกทราย	Khok Sai	khok-sai
3722	491	ทุ่งนารี	Thung Nari	thung-nari
3723	491	ป่าบอน	Pa Bon	pa-bon
3724	491	วังใหม่	Wang Mai	wang-mai
3725	491	หนองธง	Nong Thong	nong-thong
3726	492	เกาะเต่า	Ko Tao	ko-tao
3727	492	บ้านพร้าว	Ban Phrao	ban-phrao
3728	492	ป่าพะยอม	Pa Phayom	pa-phayom
3729	492	ลานข่อย	Lan Khoi	lan-khoi
3730	493	เขาเจียก	Khao Chiak	khao-chiak
3731	493	ควนมะพร้าว	Khuan Maphrao	khuan-maphrao
3732	493	คูหาสวรรค์	Khuha Sawan	khuha-sawan
3733	493	โคกชะงาย	Khok Cha-ngai	khok-cha-ngai
3734	493	ชัยบุรี	Chai Buri	chai-buri
3735	493	ตำนาน	Tamnan	tamnan
3736	493	ท่าแค	Tha Kae	tha-kae
3737	493	ท่ามิหรำ	Tha Miram	tha-miram
3738	493	นาท่อม	Na Thom	na-thom
3739	493	นาโหนด	Na Not	na-not
3740	493	ปรางหมู่	Prang Mu	prang-mu
3741	493	พญาขัน	Phaya Khan	phaya-khan
3742	493	ร่มเมือง	Rom Mueang	rom-mueang
3743	493	ลำปำ	Lampam	lampam
3744	494	ชุมพล	Chumpon	chumpon
3745	494	บ้านนา	Ban Na	ban-na
3746	494	ลำสินธุ์	Lam Sin	lam-sin
3747	494	อ่างทอง	Ang Thong	ang-thong
3748	495	เขาปู่	Khao Pu	khao-pu
3749	495	เขาย่า	Khao Ya	khao-ya
3750	495	ตะแพน	Taphaen	taphaen
3751	496	วังงิ้ว	Wang Ngio	wang-ngio
3752	496	วังงิ้วใต้	Wang Ngio Tai	wang-ngio-tai
3753	496	สำนักขุนเณร	Samnak Khun Nen	samnak-khun-nen
3754	496	ห้วยพุก	Huai Phuk	huai-phuk
3755	496	ห้วยร่วม	Huai Ruam	huai-ruam
3756	497	คลองคูณ	Khlong Khun	khlong-khun
3757	497	งิ้วราย	Ngio Rai	ngio-rai
3758	497	ดงตะขบ	Dong Takhop	dong-takhop
3759	497	ตะพานหิน	Taphan Hin	taphan-hin
3760	497	ทับหมัน	Thap Man	thap-man
3761	497	ทุ่งโพธิ์	Thung Pho	thung-pho
3762	497	ไทรโรงโขน	Sai Rong Khon	sai-rong-khon
3763	497	ไผ่หลวง	Phai Luang	phai-luang
3764	497	วังสำโรง	Wang Samrong	wang-samrong
3765	497	วังหลุม	Wang Lum	wang-lum
3766	497	วังหว้า	Wang Wa	wang-wa
3767	497	หนองพยอม	Nong Phayom	nong-phayom
3768	497	ห้วยเกตุ	Huai Ket	huai-ket
3769	498	เขาเจ็ดลูก	Khao Chet Luk	khao-chet-luk
3770	498	เขาทราย	Khao Sai	khao-sai
3771	498	ทับคล้อ	Thap Khlo	thap-khlo
3772	498	ท้ายทุ่ง	Thai Thung	thai-thung
3773	499	เนินมะกอก	Noen Makok	noen-makok
3774	499	บางไผ่	Bang Phai	bang-phai
3775	499	บางมูลนาก	Bang Mun Nak	bang-mun-nak
3776	499	ภูมิ	Phum	phum
3777	499	ลำประดา	Lam Prada	lam-prada
3778	499	วังกรด	Wang Krot	wang-krot
3779	499	วังตะกู	Wang Taku	wang-taku
3780	499	วังสำโรง	Wang Samrong	wang-samrong
3781	499	ห้วยเขน	Huai Khen	huai-khen
3782	499	หอไกร	Ho Krai	ho-krai
3783	500	บางลาย	Bang Lai	bang-lai
3784	500	บึงนาราง	Bueng Na Rang	bueng-na-rang
3785	500	โพธิ์ไทรงาม	Pho Sai Ngam	pho-sai-ngam
3786	500	ห้วยแก้ว	Huai Kaeo	huai-kaeo
3787	500	แหลมรัง	Laem Rang	laem-rang
3788	501	ทะนง	Thanong	thanong
3789	501	ท่าขมิ้น	Tha Khamin	tha-khamin
3790	501	ท่านั่ง	Tha Nang	tha-nang
3791	501	ท่าบัว	Tha Bua	tha-bua
3792	501	ท้ายน้ำ	Thai Nam	thai-nam
3793	501	ท่าเสา	Tha Sao	tha-sao
3794	501	ทุ่งน้อย	Thung Noi	thung-noi
3795	501	บางคลาน	Bang Khlan	bang-khlan
3796	501	บ้านน้อย	Ban Noi	ban-noi
3797	501	โพทะเล	Pho Thale	pho-thale
3798	501	วัดขวาง	Wat Khwang	wat-khwang
3799	502	ดงเสือเหลือง	Dong Suea Lueang	dong-suea-lueang
3800	502	ทุ่งใหญ่	Thung Yai	thung-yai
3801	502	เนินสว่าง	Noen Sawang	noen-sawang
3802	502	ไผ่ท่าโพ	Phai Tha Pho	phai-tha-pho
3803	502	ไผ่รอบ	Phai Rop	phai-rop
3804	502	โพธิ์ประทับช้าง	Pho Prathap Chang	pho-prathap-chang
3805	502	วังจิก	Wang Chik	wang-chik
3806	503	คลองคะเชนทร์	Khlong Khachen	khlong-khachen
3807	503	ฆะมัง	Kha Mung	kha-mung
3808	503	ดงกลาง	Dong Klang	dong-klang
3809	503	ดงป่าคำ	Dong Pa Kham	dong-pa-kham
3810	503	ท่าหลวง	Tha Luang	tha-luang
3811	503	ท่าฬ่อ	Tha Lo	tha-lo
3812	503	ในเมือง	Nai Mueang	nai-mueang
3813	503	บ้านบุ่ง	Ban Bung	ban-bung
3814	503	ปากทาง	Pak Thang	pak-thang
3815	503	ป่ามะคาบ	Pa Makhap	pa-makhap
3816	503	ไผ่ขวาง	Phai Khwang	phai-khwang
3817	503	เมืองเก่า	Mueang Kao	mueang-kao
3818	503	ย่านยาว	Yan Yao	yan-yao
3819	503	โรงช้าง	Rong Chang	rong-chang
3820	503	สายคำโห้	Sai Kham Ho	sai-kham-ho
3821	503	หัวดง	Hua Dong	hua-dong
3822	504	บ้านนา	Ban Na	ban-na
3823	504	บึงบัว	Bueng Bua	bueng-bua
3824	504	วังโมกข์	Wang Mok	wang-mok
3825	504	หนองหลุม	Nong Lum	nong-lum
3826	505	วังทรายพูน	Wang Sai Phun	wang-sai-phun
3827	505	หนองปล้อง	Nong Plong	nong-plong
3828	505	หนองปลาไหล	Nong Pla Lai	nong-pla-lai
3829	505	หนองพระ	Nong Phra	nong-phra
3830	506	คลองทราย	Khlong Sai	khlong-sai
3831	506	ท่าเยี่ยม	Tha Yiam	tha-yiam
3832	506	วังทับไทร	Wang Thap Sai	wang-thap-sai
3833	506	สากเหล็ก	Sak Lek	sak-lek
3834	506	หนองหญ้าไทร	Nong Ya Sai	nong-ya-sai
3835	507	กำแพงดิน	Kamphaeng Din	kamphaeng-din
3836	507	เนินปอ	Noen Po	noen-po
3837	507	รังนก	Rang Nok	rang-nok
3838	507	สามง่าม	Sam Ngam	sam-ngam
3839	507	หนองโสน	Nong Sano	nong-sano
3840	508	ชาติตระการ	Chat Trakan	chat-trakan
3841	508	ท่าสะแก	Tha Sakae	tha-sakae
3842	508	บ่อภาค	Bo Phak	bo-phak
3843	508	บ้านดง	Ban Dong	ban-dong
3844	508	ป่าแดง	Pa Daeng	pa-daeng
3845	508	สวนเมี่ยง	Suan Miang	suan-miang
3846	509	นครชุม	Nakhon Chum	nakhon-chum
3847	509	นครไทย	Nakhon Thai	nakhon-thai
3848	509	นาบัว	Na Bua	na-bua
3849	509	น้ำกุ่ม	Nam Kum	nam-kum
3850	509	เนินเพิ่ม	Noen Phoem	noen-phoem
3851	509	บ่อโพธิ์	Bo Pho	bo-pho
3852	509	บ้านพร้าว	Ban Phrao	ban-phrao
3853	509	บ้านแยง	Ban Yaeng	ban-yaeng
3854	509	ยางโกลน	Yang Klon	yang-klon
3855	509	หนองกะท้าว	Nong Kathao	nong-kathao
3856	509	ห้วยเฮี้ย	Huai Hia	huai-hia
3857	510	ชมพู	Chomphu	chomphu
3858	510	ไทรย้อย	Sai Yoi	sai-yoi
3859	510	เนินมะปราง	Noen Maprang	noen-maprang
3860	510	บ้านน้อยซุ้มขี้เหล็ก	Ban Noi Sum Khilek	ban-noi-sum-khilek
3861	510	บ้านมุง	Ban Mung	ban-mung
3862	510	วังโพรง	Wang Phrong	wang-phrong
3863	510	วังยาง	Wang Yang	wang-yang
3864	511	โคกสลุด	Khok Salut	khok-salut
3865	511	ท่าตาล	Tha Tan	tha-tan
3866	511	นครป่าหมาก	Nakhon Pa Mak	nakhon-pa-mak
3867	511	เนินกุ่ม	Noen Kum	noen-kum
3868	511	บางกระทุ่ม	Bang Krathum	bang-krathum
3869	511	บ้านไร่	Ban Rai	ban-rai
3870	511	ไผ่ล้อม	Phai Lom	phai-lom
3871	511	วัดตายม	Wat Ta Yom	wat-ta-yom
3872	511	สนามคลี	Sanam Khli	sanam-khli
3873	512	คุยม่วง	Khui Muang	khui-muang
3874	512	ชุมแสงสงคราม	Chum Saeng Songkhram	chum-saeng-songkhram
3875	512	ท่านางงาม	Tha Nang Ngam	tha-nang-ngam
3876	512	นิคมพัฒนา	Nikhom Phatthana	nikhom-phatthana
3877	512	บ่อทอง	Bo Thong	bo-thong
3878	512	บางระกำ	Bang Rakam	bang-rakam
3879	512	บึงกอก	Bueng Kok	bueng-kok
3880	512	ปลักแรด	Plak Raet	plak-raet
3881	512	พันเสา	Phan Sao	phan-sao
3882	512	วังอิทก	Wang Ithok	wang-ithok
3883	512	หนองกุลา	Nong Kula	nong-kula
3884	513	ดงประคำ	Dong Prakham	dong-prakham
3885	513	ตลุกเทียม	Taluk Thiam	taluk-thiam
3886	513	ทับยายเชียง	Thap Yai Chiang	thap-yai-chiang
3887	513	ท่าช้าง	Tha Chang	tha-chang
3888	513	พรหมพิราม	Phrom Phiram	phrom-phiram
3889	513	มะต้อง	Matong	matong
3890	513	มะตูม	Matum	matum
3891	513	วงฆ้อง	Wong Khong	wong-khong
3892	513	วังวน	Wang Won	wang-won
3893	513	ศรีภิรมย์	Si Phirom	si-phirom
3894	513	หนองแขม	Nong Khaem	nong-khaem
3895	513	หอกลอง	Ho Klong	ho-klong
3896	514	งิ้วงาม	Ngio Ngam	ngio-ngam
3897	514	จอมทอง	Chom Thong	chom-thong
3898	514	ดอนทอง	Don Thong	don-thong
3899	514	ท่าทอง	Tha Thong	tha-thong
3900	514	ท่าโพธิ์	Tha Pho	tha-pho
3901	514	ในเมือง	Nai Mueang	nai-mueang
3902	514	บ้านกร่าง	Ban Krang	ban-krang
3903	514	บ้านคลอง	Ban Khlong	ban-khlong
3904	514	บ้านป่า	Ban Pa	ban-pa
3905	514	บึงพระ	Bueng Phra	bueng-phra
3906	514	ปากโทก	Pak Thok	pak-thok
3907	514	ไผ่ขอดอน	Phai Kho Don	phai-kho-don
3908	514	พลายชุมพล	Phlai Chumphon	phlai-chumphon
3909	514	มะขามสูง	Makham Sung	makham-sung
3910	514	วังน้ำคู้	Wang Nam Khu	wang-nam-khu
3911	514	วัดจันทร์	Wat Chan	wat-chan
3912	514	วัดพริก	Wat Phrik	wat-phrik
3913	514	สมอแข	Samo Khae	samo-khae
3914	514	หัวรอ	Hua Ro	hua-ro
3915	514	อรัญญิก	Aranyik	aranyik
3916	515	แก่งโสภา	Kaeng Sopha	kaeng-sopha
3917	515	ชัยนาม	Chai Nam	chai-nam
3918	515	ดินทอง	Din Thong	din-thong
3919	515	ท่าหมื่นราม	Tha Muen Ram	tha-muen-ram
3920	515	บ้านกลาง	Ban Klang	ban-klang
3921	515	พันชาลี	Phan Chali	phan-chali
3922	515	แม่ระกา	Mae Raka	mae-raka
3923	515	วังทอง	Wang Thong	wang-thong
3924	515	วังนกแอ่น	Wang Nok Aen	wang-nok-aen
3925	515	วังพิกุล	Wang Phikun	wang-phikun
3926	515	หนองพระ	Nong Phra	nong-phra
3927	516	คันโช้ง	Khan Chong	khan-chong
3928	516	ท้อแท้	Thothae	thothae
3929	516	ท่างาม	Tha Ngam	tha-ngam
3930	516	บ้านยาง	Ban Yang	ban-yang
3931	516	วัดโบสถ์	Wat Bot	wat-bot
3932	516	หินลาด	Hin Lat	hin-lat
3933	517	แก่งกระจาน	Kaeng Krachan	kaeng-krachan
3934	517	ป่าเด็ง	Pa Deng	pa-deng
3935	517	พุสวรรค์	Phu Sawan	phu-sawan
3936	517	วังจันทร์	Wang Chan	wang-chan
3937	517	สองพี่น้อง	Song Phi Nong	song-phi-nong
3938	517	ห้วยแม่เพรียง	Huai Mae Phriang	huai-mae-phriang
3939	518	เขาย้อย	Khao Yoi	khao-yoi
3940	518	ทับคาง	Thap Khang	thap-khang
3941	518	บางเค็ม	Bang Khem	bang-khem
3942	518	สระพัง	Sa Phang	sa-phang
3943	518	หนองชุมพล	Nong Chumphon	nong-chumphon
3944	518	หนองชุมพลเหนือ	Nong Chumphon Nuea	nong-chumphon-nuea
3945	518	หนองปรง	Nong Prong	nong-prong
3946	518	หนองปลาไหล	Nong Pla Lai	nong-pla-lai
3947	518	ห้วยท่าช้าง	Huai Tha Chang	huai-tha-chang
3948	518	ห้วยโรง	Huai Rong	huai-rong
3949	519	เขาใหญ่	Khao Yai	khao-yai
3950	519	ชะอำ	Cha-am	cha-am
3951	519	ดอนขุนห้วย	Don Khun Huai	don-khun-huai
3952	519	นายาง	Na Yang	na-yang
3953	519	บางเก่า	Bang Kao	bang-kao
3954	519	ไร่ใหม่พัฒนา	Rai Mai Phatthana	rai-mai-phatthana
3955	519	สามพระยา	Sam Phraya	sam-phraya
3956	519	หนองศาลา	Nong Sala	nong-sala
3957	519	ห้วยทรายเหนือ	Huai Sai Nuea	huai-sai-nuea
3958	520	กลัดหลวง	Klat Luang	klat-luang
3959	520	เขากระปุก	Khao Krapuk	khao-krapuk
3960	520	ท่าคอย	Tha Khoi	tha-khoi
3961	520	ท่าไม้รวก	Tha Mai Ruak	tha-mai-ruak
3962	520	ท่ายาง	Tha Yang	tha-yang
3963	520	ท่าแลง	Tha Laeng	tha-laeng
3964	520	บ้านในดง	Ban Nai Dong	ban-nai-dong
3965	520	ปึกเตียน	Puek Tian	puek-tian
3966	520	มาบปลาเค้า	Map Pla Khao	map-pla-khao
3967	520	ยางหย่อง	Yang Yong	yang-yong
3968	520	วังไคร้	Wang Khrai	wang-khrai
3969	520	หนองจอก	Nong Chok	nong-chok
3970	521	ตำหรุ	Tamru	tamru
3971	521	ถ้ำรงค์	Tham Rong	tham-rong
3972	521	ท่าช้าง	Tha Chang	tha-chang
3973	521	ท่าเสน	Tha Sen	tha-sen
3974	521	บ้านทาน	Ban Than	ban-than
3975	521	บ้านลาด	Ban Lat	ban-lat
3976	521	บ้านหาด	Ban Hat	ban-hat
3977	521	โรงเข้	Rong Khe	rong-khe
3978	521	ไร่โคก	Rai Khok	rai-khok
